InstanteActual,VolumenDescargas,VolumenAlmacenamiento,VolumenVentas1,VolumenVentas2,VolumenFugas,ProxVolumenDescargas,ProxVolumenVentas1,ProxVolumenVentas2,VolumenAcumuladoDescargas,VolumenAcumuladoVentas1,VolumenAcumuladoVentas2,VolumenAcumuladoFugas,InstanteProxDispDescargas,InstanteProxDispVentas1,InstanteProxDispVentas2,RecargasTotalesDescargas,RecargasTotalesVentas1,RecargasTotalesVentas2,AlturaFuga,CaudalFuga
2024-07-06 14:26:34,32.0,10.0,0.0,3.0,2.0,4821.0,4891.0,8413.0,560.0,9957.0,4092.0,8743.0,75.0,68.0,13.0,15.0,36.0,91.0,3347.0,69.0
2024-07-06 14:26:40,6.0,105.0,0.0,2.0,1.0,8881.0,8781.0,3458.0,2805.0,4992.0,4160.0,8651.0,1.0,42.0,44.0,35.0,55.0,72.0,7443.0,22.0
2024-07-06 14:26:46,8.0,84.0,1.0,2.0,3.0,1515.0,4329.0,7257.0,3382.0,264.0,9352.0,5154.0,26.0,27.0,55.0,59.0,52.0,86.0,7422.0,29.0
2024-07-06 14:26:52,8.0,31.0,1.0,1.0,1.0,117.0,8412.0,5624.0,184.0,1459.0,299.0,2216.0,40.0,51.0,46.0,22.0,93.0,15.0,8049.0,61.0
2024-07-06 14:26:58,13.0,103.0,3.0,3.0,3.0,723.0,559.0,3221.0,1174.0,9034.0,2675.0,702.0,36.0,79.0,15.0,50.0,13.0,50.0,2492.0,48.0
2024-07-06 14:27:04,11.0,26.0,2.0,0.0,2.0,4970.0,2546.0,6187.0,6121.0,1565.0,3589.0,2971.0,65.0,60.0,10.0,75.0,9.0,94.0,3323.0,34.0
2024-07-06 14:27:10,31.0,11.0,3.0,1.0,3.0,7719.0,2430.0,376.0,7825.0,3581.0,8327.0,8659.0,97.0,93.0,25.0,29.0,22.0,48.0,2553.0,79.0
2024-07-06 14:27:16,15.0,109.0,0.0,3.0,0.0,6771.0,932.0,8959.0,7256.0,5345.0,4702.0,9723.0,89.0,19.0,94.0,86.0,7.0,92.0,2500.0,46.0
2024-07-06 14:27:22,18.0,84.0,2.0,3.0,0.0,6029.0,3501.0,7656.0,930.0,5581.0,6420.0,6362.0,51.0,45.0,70.0,54.0,57.0,93.0,8015.0,8.0
2024-07-06 14:27:28,30.0,61.0,1.0,3.0,0.0,6114.0,5914.0,1289.0,5735.0,1859.0,2638.0,8694.0,60.0,27.0,43.0,42.0,55.0,21.0,5711.0,80.0
2024-07-06 14:27:35,11.0,122.0,2.0,2.0,2.0,1506.0,3219.0,4717.0,6483.0,9139.0,5913.0,1692.0,39.0,44.0,68.0,83.0,29.0,65.0,9805.0,87.0
2024-07-06 14:27:41,6.0,123.0,2.0,3.0,0.0,6405.0,3455.0,7621.0,5384.0,8934.0,5847.0,8328.0,88.0,85.0,8.0,58.0,74.0,23.0,8261.0,72.0
2024-07-06 14:27:47,31.0,30.0,3.0,2.0,0.0,8776.0,5589.0,7704.0,18.0,4968.0,7486.0,1266.0,62.0,74.0,98.0,21.0,27.0,15.0,4227.0,41.0
2024-07-06 14:27:53,3.0,90.0,3.0,1.0,0.0,50.0,804.0,1123.0,888.0,3722.0,3820.0,5816.0,65.0,77.0,72.0,12.0,80.0,76.0,7900.0,41.0
2024-07-06 14:27:59,19.0,121.0,0.0,1.0,0.0,6095.0,4211.0,9010.0,160.0,3282.0,910.0,8282.0,10.0,1.0,60.0,35.0,20.0,84.0,6006.0,5.0
2024-07-06 14:28:05,6.0,102.0,0.0,1.0,1.0,2290.0,9860.0,3751.0,4027.0,6521.0,1439.0,5740.0,64.0,77.0,36.0,5.0,11.0,84.0,655.0,75.0
2024-07-06 14:28:12,6.0,72.0,1.0,3.0,3.0,9896.0,9417.0,9341.0,4158.0,435.0,8888.0,2471.0,73.0,7.0,20.0,92.0,93.0,52.0,4189.0,13.0
2024-07-06 14:28:18,2.0,103.0,1.0,3.0,1.0,5239.0,8723.0,323.0,8964.0,991.0,1458.0,7959.0,43.0,48.0,27.0,52.0,33.0,8.0,5541.0,21.0
2024-07-06 14:28:24,30.0,27.0,0.0,0.0,0.0,7414.0,4707.0,4948.0,9608.0,3904.0,4987.0,6835.0,32.0,36.0,57.0,25.0,64.0,54.0,4328.0,33.0
2024-07-06 14:28:30,26.0,92.0,2.0,1.0,0.0,8534.0,6791.0,3357.0,119.0,545.0,1793.0,6612.0,79.0,69.0,18.0,30.0,98.0,49.0,3657.0,90.0
2024-07-06 14:28:36,7.0,120.0,2.0,3.0,3.0,9538.0,7882.0,9453.0,8318.0,5123.0,7003.0,5980.0,8.0,73.0,37.0,80.0,99.0,93.0,8249.0,43.0
2024-07-06 14:28:42,30.0,27.0,3.0,2.0,3.0,5220.0,1999.0,4790.0,242.0,2311.0,6836.0,5262.0,60.0,69.0,14.0,78.0,66.0,57.0,9899.0,50.0
2024-07-06 14:28:48,31.0,3.0,2.0,1.0,3.0,1303.0,6126.0,6688.0,4241.0,2489.0,8419.0,2681.0,15.0,23.0,98.0,52.0,68.0,61.0,4889.0,1.0
2024-07-06 14:28:54,28.0,85.0,3.0,3.0,3.0,6385.0,9281.0,3063.0,6268.0,2564.0,9078.0,8425.0,4.0,15.0,26.0,86.0,40.0,23.0,2908.0,50.0
2024-07-06 14:29:00,24.0,4.0,3.0,3.0,3.0,3374.0,8433.0,9146.0,9489.0,7131.0,2871.0,155.0,36.0,79.0,46.0,84.0,76.0,74.0,6384.0,85.0
2024-07-06 14:29:06,23.0,121.0,0.0,1.0,1.0,4738.0,5797.0,1965.0,916.0,443.0,5779.0,6947.0,48.0,77.0,48.0,80.0,60.0,38.0,7992.0,61.0
2024-07-06 14:29:12,21.0,37.0,1.0,2.0,0.0,7123.0,4679.0,9083.0,1894.0,7386.0,9552.0,2193.0,77.0,9.0,54.0,67.0,68.0,98.0,7150.0,52.0
2024-07-06 14:29:19,10.0,95.0,2.0,1.0,0.0,9181.0,9960.0,7555.0,6182.0,7979.0,6965.0,6495.0,15.0,50.0,88.0,89.0,25.0,57.0,4186.0,82.0
2024-07-06 14:29:25,2.0,82.0,1.0,3.0,2.0,7710.0,600.0,7136.0,9578.0,7238.0,8893.0,6115.0,15.0,72.0,47.0,43.0,51.0,39.0,7995.0,26.0
2024-07-06 14:29:31,32.0,106.0,0.0,2.0,3.0,6600.0,1036.0,3616.0,3515.0,4446.0,6599.0,1677.0,12.0,80.0,36.0,24.0,10.0,87.0,4254.0,35.0
2024-07-06 14:29:37,25.0,124.0,2.0,0.0,3.0,6865.0,5771.0,6029.0,8869.0,4073.0,2383.0,4127.0,68.0,88.0,11.0,30.0,24.0,57.0,4639.0,59.0
2024-07-06 14:29:44,25.0,103.0,2.0,3.0,1.0,597.0,9839.0,3683.0,3613.0,3553.0,8692.0,6824.0,53.0,13.0,95.0,11.0,20.0,69.0,7843.0,68.0
2024-07-06 14:29:50,10.0,78.0,0.0,3.0,3.0,2772.0,3007.0,5623.0,997.0,3062.0,3712.0,1014.0,38.0,96.0,19.0,47.0,63.0,74.0,558.0,69.0
2024-07-06 14:29:56,21.0,58.0,2.0,1.0,1.0,3440.0,484.0,5027.0,2761.0,1028.0,2006.0,8615.0,73.0,14.0,31.0,54.0,12.0,32.0,7412.0,39.0
2024-07-06 14:30:02,0.0,84.0,2.0,1.0,0.0,9901.0,1904.0,6340.0,4436.0,2550.0,8022.0,7984.0,81.0,19.0,72.0,1.0,90.0,43.0,369.0,74.0
2024-07-06 14:30:08,13.0,118.0,3.0,0.0,1.0,1499.0,7085.0,4795.0,619.0,4851.0,2995.0,3139.0,95.0,69.0,45.0,98.0,94.0,79.0,447.0,43.0
2024-07-06 14:30:14,14.0,66.0,1.0,2.0,2.0,3066.0,6319.0,9232.0,7402.0,2918.0,1977.0,2781.0,93.0,89.0,47.0,71.0,49.0,47.0,8341.0,65.0
2024-07-06 14:30:20,24.0,36.0,1.0,0.0,0.0,1177.0,9798.0,7818.0,6997.0,5480.0,3138.0,8735.0,62.0,3.0,40.0,92.0,76.0,74.0,5326.0,34.0
2024-07-06 14:30:26,12.0,16.0,1.0,1.0,0.0,6481.0,7846.0,2936.0,632.0,7445.0,5691.0,6624.0,69.0,41.0,81.0,18.0,83.0,77.0,3393.0,68.0
2024-07-06 14:30:32,6.0,54.0,1.0,3.0,3.0,4749.0,740.0,3875.0,655.0,9833.0,6334.0,1165.0,82.0,48.0,21.0,7.0,67.0,3.0,1244.0,30.0
2024-07-06 14:30:38,20.0,7.0,0.0,2.0,2.0,6404.0,4646.0,5704.0,707.0,1124.0,8983.0,744.0,19.0,51.0,6.0,88.0,19.0,92.0,6617.0,92.0
2024-07-06 14:30:44,20.0,108.0,1.0,1.0,1.0,6354.0,9460.0,8776.0,3071.0,9779.0,7070.0,7799.0,21.0,92.0,88.0,89.0,37.0,79.0,912.0,97.0
2024-07-06 14:30:50,32.0,41.0,2.0,3.0,0.0,4266.0,8330.0,1653.0,7804.0,2941.0,8863.0,7939.0,90.0,37.0,70.0,40.0,51.0,85.0,9271.0,26.0
2024-07-06 14:30:56,18.0,62.0,2.0,0.0,2.0,6242.0,3853.0,4984.0,4169.0,3987.0,8662.0,7049.0,16.0,41.0,52.0,37.0,84.0,87.0,2443.0,0.0
2024-07-06 14:31:02,0.0,69.0,0.0,3.0,1.0,2129.0,3869.0,7233.0,4273.0,3014.0,6884.0,1221.0,70.0,55.0,57.0,82.0,14.0,28.0,6748.0,14.0
2024-07-06 14:31:08,15.0,119.0,0.0,2.0,2.0,1210.0,805.0,639.0,1557.0,1140.0,7417.0,6483.0,85.0,34.0,40.0,20.0,95.0,81.0,1053.0,19.0
2024-07-06 14:31:15,18.0,93.0,1.0,1.0,2.0,8872.0,4856.0,4071.0,6645.0,5727.0,1398.0,6461.0,15.0,78.0,12.0,31.0,71.0,10.0,9312.0,32.0
2024-07-06 14:31:21,13.0,0.0,1.0,0.0,3.0,9606.0,40.0,9296.0,8341.0,159.0,6810.0,7472.0,13.0,67.0,42.0,14.0,96.0,42.0,4927.0,93.0
2024-07-06 14:31:28,1.0,101.0,3.0,1.0,0.0,3123.0,1988.0,8914.0,5295.0,6459.0,2899.0,4195.0,10.0,81.0,33.0,46.0,49.0,36.0,6291.0,68.0
2024-07-06 14:31:34,14.0,92.0,1.0,1.0,3.0,2236.0,8708.0,7252.0,1217.0,8914.0,6833.0,8039.0,34.0,60.0,86.0,67.0,21.0,49.0,7081.0,79.0
2024-07-06 14:31:40,3.0,120.0,1.0,1.0,1.0,5154.0,7257.0,5772.0,5326.0,8908.0,4900.0,3295.0,96.0,77.0,51.0,1.0,84.0,43.0,8764.0,83.0
2024-07-06 14:31:46,28.0,71.0,2.0,3.0,1.0,143.0,3243.0,1283.0,420.0,5217.0,3364.0,4220.0,55.0,38.0,86.0,55.0,20.0,0.0,6350.0,95.0
2024-07-06 14:31:52,19.0,62.0,3.0,0.0,3.0,7951.0,4484.0,2554.0,3999.0,395.0,7979.0,5504.0,23.0,90.0,18.0,54.0,18.0,61.0,8013.0,40.0
2024-07-06 14:31:58,17.0,73.0,1.0,1.0,2.0,267.0,4685.0,1188.0,8798.0,6480.0,674.0,8613.0,22.0,37.0,83.0,28.0,14.0,63.0,8758.0,42.0
2024-07-06 14:32:04,5.0,22.0,2.0,3.0,0.0,7522.0,2537.0,675.0,485.0,4379.0,7575.0,4063.0,6.0,50.0,1.0,47.0,46.0,14.0,6228.0,73.0
2024-07-06 14:32:10,22.0,10.0,1.0,3.0,1.0,2200.0,6391.0,6520.0,6507.0,9072.0,1953.0,2333.0,29.0,2.0,81.0,32.0,94.0,65.0,3538.0,97.0
2024-07-06 14:32:16,31.0,11.0,0.0,3.0,3.0,2271.0,5088.0,7423.0,8863.0,4322.0,3191.0,2968.0,32.0,93.0,6.0,74.0,69.0,41.0,9660.0,21.0
2024-07-06 14:32:22,19.0,30.0,0.0,1.0,2.0,5227.0,3730.0,6292.0,2395.0,661.0,6316.0,6086.0,77.0,32.0,72.0,56.0,44.0,88.0,2288.0,34.0
2024-07-06 14:32:28,18.0,71.0,2.0,0.0,2.0,6916.0,4087.0,6128.0,9329.0,71.0,6684.0,3993.0,83.0,88.0,12.0,6.0,1.0,60.0,5.0,8.0
2024-07-06 14:32:34,29.0,0.0,2.0,0.0,3.0,5033.0,8710.0,94.0,1565.0,873.0,4446.0,9779.0,41.0,93.0,86.0,99.0,63.0,93.0,3902.0,4.0
2024-07-06 14:32:40,8.0,68.0,3.0,2.0,1.0,3201.0,7345.0,839.0,4731.0,857.0,460.0,3800.0,57.0,64.0,55.0,36.0,44.0,37.0,9946.0,1.0
2024-07-06 14:32:46,8.0,79.0,3.0,1.0,2.0,2286.0,2217.0,4094.0,407.0,2575.0,6326.0,2608.0,69.0,94.0,69.0,71.0,26.0,86.0,1741.0,69.0
2024-07-06 14:32:52,11.0,45.0,0.0,2.0,3.0,3052.0,3828.0,4555.0,1906.0,8251.0,6076.0,8878.0,41.0,23.0,17.0,56.0,60.0,20.0,5337.0,7.0
2024-07-06 14:32:58,25.0,80.0,3.0,3.0,3.0,9516.0,9934.0,2161.0,117.0,7902.0,3358.0,5845.0,98.0,90.0,45.0,9.0,59.0,76.0,7378.0,37.0
2024-07-06 14:33:05,24.0,61.0,1.0,3.0,2.0,623.0,1848.0,7118.0,3316.0,4340.0,2389.0,3681.0,83.0,41.0,88.0,79.0,54.0,73.0,2007.0,5.0
2024-07-06 14:33:12,31.0,114.0,0.0,3.0,3.0,5534.0,2044.0,6775.0,1777.0,7583.0,7908.0,4081.0,5.0,92.0,40.0,51.0,47.0,96.0,5647.0,16.0
2024-07-06 14:33:18,17.0,113.0,2.0,2.0,3.0,915.0,9048.0,7158.0,7148.0,3855.0,1916.0,8733.0,38.0,66.0,89.0,15.0,92.0,1.0,5044.0,47.0
2024-07-06 14:33:24,19.0,77.0,1.0,3.0,0.0,5589.0,1616.0,1655.0,6720.0,1158.0,3398.0,7554.0,73.0,80.0,68.0,2.0,65.0,87.0,7781.0,64.0
2024-07-06 14:33:30,21.0,58.0,1.0,0.0,0.0,2761.0,8271.0,2261.0,4900.0,217.0,6970.0,1039.0,2.0,95.0,43.0,32.0,77.0,57.0,6294.0,2.0
2024-07-06 14:33:36,31.0,34.0,0.0,1.0,2.0,3879.0,7657.0,7824.0,4100.0,5656.0,6838.0,3137.0,33.0,82.0,59.0,67.0,41.0,24.0,9580.0,22.0
2024-07-06 14:33:42,8.0,25.0,1.0,1.0,3.0,7488.0,2432.0,4253.0,1235.0,4721.0,9771.0,5179.0,14.0,46.0,77.0,5.0,61.0,0.0,5255.0,68.0
2024-07-06 14:33:48,31.0,19.0,0.0,2.0,3.0,7199.0,4468.0,1135.0,5594.0,9006.0,1691.0,1020.0,10.0,88.0,60.0,93.0,57.0,51.0,729.0,63.0
2024-07-06 14:33:54,18.0,99.0,2.0,2.0,2.0,6075.0,5942.0,2503.0,6966.0,4188.0,9167.0,8386.0,90.0,70.0,80.0,70.0,30.0,69.0,5692.0,87.0
2024-07-06 14:34:00,11.0,79.0,0.0,1.0,0.0,7581.0,3354.0,6563.0,4907.0,2067.0,3205.0,2895.0,73.0,80.0,67.0,28.0,50.0,29.0,2841.0,70.0
2024-07-06 14:34:06,6.0,22.0,1.0,2.0,3.0,3850.0,6016.0,3845.0,2194.0,5323.0,5668.0,9072.0,18.0,44.0,49.0,1.0,26.0,25.0,1429.0,79.0
2024-07-06 14:34:12,22.0,114.0,3.0,0.0,1.0,7474.0,7217.0,2656.0,8534.0,8302.0,2512.0,958.0,60.0,54.0,87.0,55.0,66.0,33.0,6462.0,66.0
2024-07-06 14:34:22,32.0,100.0,2.0,1.0,0.0,3189.0,8152.0,6721.0,2122.0,566.0,5706.0,9020.0,71.0,88.0,74.0,95.0,52.0,64.0,3100.0,87.0
2024-07-06 14:34:28,28.0,106.0,1.0,2.0,2.0,3915.0,556.0,7449.0,5787.0,8395.0,2326.0,142.0,20.0,5.0,78.0,28.0,44.0,70.0,9901.0,89.0
2024-07-06 14:34:34,1.0,90.0,0.0,0.0,3.0,8370.0,6344.0,7.0,1299.0,5734.0,9762.0,1847.0,16.0,85.0,61.0,24.0,34.0,21.0,8436.0,30.0
2024-07-06 14:34:40,31.0,46.0,0.0,0.0,2.0,8725.0,6263.0,3377.0,6811.0,4272.0,9885.0,6731.0,44.0,66.0,57.0,52.0,24.0,43.0,6773.0,84.0
2024-07-06 14:34:47,16.0,49.0,1.0,1.0,1.0,1902.0,1909.0,6277.0,8366.0,294.0,1416.0,37.0,51.0,39.0,37.0,67.0,19.0,70.0,4189.0,50.0
2024-07-06 14:34:53,4.0,122.0,3.0,1.0,2.0,5880.0,516.0,549.0,8975.0,3982.0,7478.0,3044.0,97.0,89.0,77.0,92.0,30.0,31.0,6042.0,61.0
2024-07-06 14:35:00,28.0,114.0,3.0,3.0,3.0,4020.0,5513.0,8532.0,5885.0,1345.0,7724.0,5482.0,10.0,18.0,20.0,45.0,32.0,68.0,6634.0,90.0
2024-07-06 14:35:06,17.0,39.0,3.0,0.0,0.0,7956.0,307.0,3962.0,2489.0,629.0,5692.0,6384.0,81.0,11.0,95.0,79.0,17.0,2.0,1624.0,8.0
2024-07-06 14:35:12,21.0,27.0,3.0,2.0,2.0,9865.0,167.0,5977.0,3894.0,2594.0,1461.0,3152.0,37.0,58.0,6.0,0.0,44.0,67.0,7174.0,37.0
2024-07-06 14:35:18,29.0,31.0,3.0,2.0,2.0,4748.0,8135.0,5879.0,1192.0,2699.0,6672.0,557.0,52.0,30.0,83.0,6.0,17.0,61.0,9875.0,76.0
2024-07-06 14:35:24,5.0,114.0,2.0,3.0,0.0,4550.0,6657.0,3774.0,197.0,8774.0,6483.0,3764.0,39.0,74.0,49.0,12.0,85.0,82.0,7439.0,56.0
2024-07-06 14:35:30,26.0,111.0,2.0,2.0,3.0,5944.0,2257.0,8478.0,6938.0,6132.0,8156.0,7659.0,83.0,57.0,4.0,25.0,16.0,96.0,7363.0,44.0
2024-07-06 14:35:38,5.0,30.0,3.0,2.0,2.0,3090.0,7994.0,5347.0,8185.0,9063.0,7623.0,6252.0,11.0,59.0,8.0,39.0,27.0,28.0,9802.0,43.0
2024-07-06 14:35:44,6.0,77.0,1.0,1.0,3.0,3866.0,7777.0,22.0,4692.0,5301.0,3766.0,7612.0,1.0,10.0,24.0,26.0,70.0,99.0,3566.0,3.0
2024-07-06 14:35:50,30.0,59.0,3.0,3.0,1.0,8880.0,4677.0,5499.0,6554.0,45.0,1004.0,2085.0,56.0,89.0,53.0,48.0,23.0,98.0,1995.0,91.0
2024-07-06 14:35:56,32.0,20.0,2.0,1.0,0.0,9370.0,5288.0,505.0,9371.0,7737.0,4079.0,7666.0,62.0,31.0,7.0,3.0,70.0,47.0,1391.0,87.0
2024-07-06 14:36:02,28.0,63.0,0.0,3.0,0.0,7814.0,3700.0,4591.0,4565.0,1428.0,6332.0,2150.0,75.0,81.0,40.0,58.0,75.0,6.0,5558.0,15.0
2024-07-06 14:36:08,4.0,2.0,1.0,1.0,1.0,5145.0,3346.0,7723.0,3443.0,6202.0,7479.0,9272.0,19.0,46.0,16.0,96.0,6.0,57.0,4537.0,86.0
2024-07-06 14:36:14,21.0,9.0,1.0,0.0,3.0,7368.0,1940.0,3634.0,9639.0,9218.0,5072.0,5139.0,71.0,25.0,91.0,94.0,22.0,24.0,7445.0,46.0
2024-07-06 14:36:20,18.0,115.0,1.0,0.0,2.0,4646.0,5169.0,7978.0,2064.0,8585.0,4970.0,4883.0,27.0,33.0,41.0,32.0,60.0,57.0,1385.0,96.0
2024-07-06 14:36:26,9.0,91.0,3.0,0.0,0.0,9802.0,1418.0,5617.0,8539.0,2265.0,1468.0,383.0,47.0,78.0,7.0,62.0,77.0,7.0,6756.0,68.0
2024-07-06 14:36:33,24.0,119.0,0.0,0.0,2.0,5080.0,3732.0,3220.0,9659.0,322.0,3409.0,5490.0,81.0,41.0,40.0,87.0,81.0,76.0,999.0,91.0
2024-07-06 14:36:39,29.0,61.0,0.0,1.0,2.0,4031.0,703.0,8072.0,5059.0,6528.0,6647.0,3843.0,78.0,71.0,17.0,40.0,51.0,76.0,9962.0,3.0
2024-07-06 14:36:45,22.0,16.0,0.0,3.0,0.0,7132.0,3544.0,1310.0,340.0,1485.0,165.0,6791.0,37.0,14.0,34.0,76.0,25.0,20.0,5292.0,34.0
2024-07-06 14:36:51,9.0,32.0,1.0,0.0,3.0,5597.0,2977.0,7729.0,6795.0,1935.0,8001.0,7235.0,89.0,66.0,26.0,68.0,0.0,95.0,1250.0,69.0
2024-07-06 14:36:57,15.0,57.0,0.0,0.0,0.0,4503.0,1441.0,2916.0,4773.0,6809.0,3629.0,3057.0,61.0,7.0,8.0,61.0,0.0,27.0,1032.0,78.0
2024-07-06 14:37:03,0.0,90.0,2.0,0.0,2.0,158.0,6747.0,1165.0,7332.0,7441.0,6159.0,932.0,24.0,41.0,1.0,56.0,99.0,72.0,4432.0,91.0
2024-07-06 14:37:10,7.0,16.0,2.0,1.0,2.0,3475.0,6528.0,6121.0,672.0,2786.0,6899.0,7083.0,92.0,69.0,99.0,85.0,3.0,15.0,5141.0,25.0
2024-07-06 14:37:16,8.0,104.0,0.0,3.0,0.0,8490.0,9522.0,9800.0,8621.0,6061.0,5936.0,1657.0,56.0,99.0,40.0,35.0,14.0,46.0,6512.0,33.0
2024-07-06 14:37:22,26.0,73.0,3.0,3.0,3.0,7448.0,7716.0,1403.0,2905.0,8622.0,306.0,2353.0,54.0,57.0,43.0,4.0,92.0,58.0,3240.0,61.0
2024-07-06 14:37:28,3.0,93.0,3.0,0.0,0.0,6409.0,7850.0,4283.0,3825.0,6143.0,7508.0,2089.0,10.0,67.0,41.0,84.0,61.0,8.0,5530.0,82.0
2024-07-06 14:37:34,21.0,24.0,3.0,3.0,0.0,830.0,7000.0,1224.0,5058.0,9731.0,7141.0,8997.0,29.0,21.0,61.0,46.0,27.0,12.0,2619.0,65.0
2024-07-06 14:37:40,18.0,60.0,0.0,0.0,3.0,5985.0,1950.0,5837.0,8795.0,8049.0,4256.0,4820.0,17.0,99.0,92.0,51.0,50.0,21.0,3084.0,17.0
2024-07-06 14:37:46,22.0,124.0,2.0,0.0,2.0,7785.0,7818.0,7181.0,7598.0,3557.0,321.0,536.0,11.0,40.0,19.0,45.0,48.0,85.0,5864.0,27.0
2024-07-06 14:37:52,3.0,46.0,2.0,0.0,1.0,2973.0,7639.0,6653.0,6056.0,6864.0,5943.0,5052.0,77.0,7.0,92.0,25.0,96.0,83.0,6065.0,90.0
2024-07-06 14:37:58,2.0,71.0,2.0,1.0,1.0,5727.0,6034.0,7492.0,591.0,1154.0,2116.0,686.0,14.0,39.0,59.0,53.0,20.0,82.0,1176.0,96.0
2024-07-06 14:38:04,8.0,26.0,1.0,3.0,3.0,8363.0,253.0,4720.0,2901.0,9527.0,8244.0,8448.0,69.0,72.0,49.0,6.0,47.0,32.0,8669.0,62.0
2024-07-06 14:38:10,31.0,70.0,0.0,2.0,1.0,9279.0,4966.0,684.0,7793.0,4669.0,8835.0,8317.0,74.0,39.0,61.0,4.0,65.0,24.0,1194.0,27.0
2024-07-06 14:38:17,26.0,92.0,1.0,2.0,0.0,5689.0,1584.0,6944.0,9453.0,9692.0,2919.0,6031.0,19.0,81.0,51.0,36.0,43.0,92.0,8521.0,49.0
2024-07-06 14:38:23,23.0,109.0,3.0,1.0,3.0,7885.0,3520.0,8942.0,1632.0,6167.0,8690.0,8886.0,61.0,68.0,79.0,80.0,55.0,62.0,111.0,73.0
2024-07-06 14:38:29,15.0,19.0,0.0,0.0,2.0,5444.0,2041.0,5044.0,627.0,4018.0,4107.0,8440.0,83.0,27.0,0.0,81.0,48.0,87.0,1510.0,10.0
2024-07-06 14:38:35,11.0,38.0,1.0,1.0,2.0,8132.0,7481.0,2475.0,9927.0,8534.0,4381.0,9028.0,71.0,57.0,9.0,28.0,94.0,3.0,4073.0,76.0
2024-07-06 14:38:41,22.0,22.0,2.0,3.0,1.0,6801.0,2266.0,7729.0,3230.0,5401.0,6049.0,7602.0,36.0,50.0,0.0,29.0,61.0,78.0,2335.0,84.0
2024-07-06 14:38:47,19.0,110.0,1.0,0.0,2.0,7663.0,3219.0,9993.0,9295.0,7041.0,3933.0,7393.0,1.0,57.0,97.0,40.0,18.0,10.0,2698.0,97.0
2024-07-06 14:38:53,30.0,14.0,2.0,0.0,1.0,3416.0,2425.0,5559.0,8968.0,4248.0,4215.0,849.0,91.0,16.0,49.0,64.0,20.0,28.0,5264.0,87.0
2024-07-06 14:38:59,4.0,70.0,1.0,1.0,3.0,9349.0,8204.0,1681.0,4686.0,1432.0,5795.0,8082.0,35.0,34.0,66.0,81.0,80.0,53.0,5663.0,49.0
2024-07-06 14:39:05,5.0,47.0,0.0,1.0,3.0,3052.0,236.0,7390.0,5326.0,2590.0,6564.0,3715.0,12.0,43.0,39.0,31.0,62.0,22.0,4112.0,99.0
2024-07-06 14:39:12,25.0,114.0,1.0,0.0,2.0,176.0,8208.0,8523.0,3079.0,3932.0,2759.0,9647.0,48.0,49.0,32.0,25.0,59.0,74.0,5450.0,29.0
2024-07-06 14:39:18,2.0,25.0,3.0,0.0,0.0,6310.0,5175.0,308.0,364.0,4873.0,5529.0,7532.0,27.0,86.0,38.0,12.0,21.0,82.0,3910.0,74.0
2024-07-06 14:39:24,15.0,123.0,1.0,2.0,1.0,1430.0,1497.0,4896.0,7829.0,2733.0,5482.0,9943.0,56.0,42.0,80.0,33.0,72.0,92.0,8116.0,76.0
2024-07-06 14:39:30,0.0,79.0,0.0,3.0,3.0,438.0,6390.0,6285.0,6762.0,6214.0,8165.0,2420.0,4.0,2.0,17.0,87.0,72.0,86.0,4497.0,75.0
2024-07-06 14:39:36,28.0,116.0,1.0,2.0,3.0,2264.0,2033.0,6595.0,1989.0,8365.0,4932.0,9514.0,84.0,99.0,16.0,11.0,84.0,99.0,9206.0,72.0
2024-07-06 14:39:42,21.0,10.0,3.0,1.0,3.0,6870.0,1679.0,4732.0,7758.0,2414.0,6101.0,5584.0,29.0,6.0,17.0,35.0,40.0,77.0,5710.0,63.0
2024-07-06 14:39:48,12.0,21.0,3.0,2.0,2.0,451.0,8912.0,6069.0,9348.0,697.0,8166.0,7116.0,85.0,29.0,61.0,61.0,33.0,56.0,8884.0,55.0
2024-07-06 14:39:55,24.0,54.0,0.0,1.0,3.0,1844.0,44.0,1317.0,2786.0,7585.0,5839.0,2267.0,17.0,17.0,75.0,89.0,49.0,54.0,7019.0,46.0
2024-07-06 14:40:01,30.0,107.0,0.0,0.0,2.0,519.0,3537.0,7553.0,9466.0,677.0,6466.0,9976.0,65.0,34.0,51.0,76.0,12.0,6.0,6993.0,94.0
2024-07-06 14:40:07,24.0,58.0,1.0,0.0,2.0,666.0,7169.0,2629.0,9042.0,502.0,906.0,8679.0,53.0,22.0,53.0,92.0,3.0,38.0,49.0,15.0
2024-07-06 14:40:13,28.0,52.0,0.0,2.0,2.0,7251.0,9176.0,7545.0,4050.0,2764.0,1962.0,7800.0,83.0,12.0,49.0,64.0,45.0,28.0,9653.0,4.0
2024-07-06 14:40:19,3.0,100.0,1.0,3.0,2.0,6197.0,2545.0,9114.0,9003.0,5705.0,1970.0,6301.0,89.0,54.0,2.0,6.0,47.0,60.0,3686.0,37.0
2024-07-06 14:40:25,1.0,57.0,0.0,3.0,2.0,9734.0,4758.0,6049.0,116.0,6327.0,4444.0,8709.0,59.0,74.0,56.0,44.0,28.0,58.0,8895.0,13.0
2024-07-06 14:40:31,23.0,124.0,1.0,3.0,1.0,3991.0,1301.0,7060.0,4250.0,4937.0,4058.0,9471.0,91.0,24.0,54.0,36.0,46.0,67.0,2692.0,92.0
